Datetime,number,diam,LDSA,surface,mass,A1,A2,idiff,HV,EM1,EM2,DV,T,RH,P,flow,bat,Ipump,error,PWMpump
2024-11-11 18:39:56,19658,20,20.07,54.12,0.59,3.237,1.931,2.0,3599,4.7,2.72,100,15.9,61,1027.7,0.5,4.19,15.36,0,53
2024-11-11 18:39:57,20233,18,18.79,46.67,0.47,3.031,1.698,0.04,287,-3.34,-1.92,100,15.9,61,1027.7,0.5,4.2,15.24,0,53
2024-11-11 18:39:58,20422,17,17.58,40.87,0.38,2.835,1.505,2.01,3599,4.58,2.17,100,15.9,61,1027.7,0.5,4.19,15.64,0,53
2024-11-11 18:39:59,19039,17,17.07,41.12,0.4,2.754,1.505,0.04,288,-3.28,-1.55,99,15.9,61,1027.6,0.5,4.19,15.32,0,53
2024-11-11 18:40:00,16076,19,16.22,43.29,0.47,2.616,1.549,2.01,3600,4.45,2.1,100,15.9,61,1027.6,0.5,4.2,15.48,0,53
2024-11-11 18:40:01,16596,18,15.62,39.24,0.4,2.519,1.424,0.05,288,-3.03,-1.36,99,15.9,61,1027.6,0.5,4.19,15.48,0,53
2024-11-11 18:40:02,16964,18,15.39,37.46,0.37,2.483,1.369,2.0,3599,4.64,1.98,100,15.9,61,1027.5,0.5,4.19,15.56,0,53
2024-11-11 18:40:03,15708,18,15.05,38.38,0.4,2.427,1.388,0.05,288,-2.72,-1.55,100,15.9,61,1027.5,0.5,4.19,15.24,0,53
2024-11-11 18:40:04,13774,20,14.36,39.43,0.44,2.316,1.4,1.99,3598,3.77,2.17,100,15.9,61,1027.5,0.5,4.19,15.36,0,53
2024-11-11 18:40:05,10785,24,13.76,45.02,0.61,2.219,1.504,0.03,287,-2.66,-1.48,100,15.9,61,1027.5,0.501,4.2,15.28,0,53
2024-11-11 18:40:06,11519,23,13.86,43.09,0.55,2.235,1.469,1.99,3602,3.84,2.04,100,15.9,61,1027.5,0.5,4.19,15.32,0,53
2024-11-11 18:40:07,14737,19,14.21,36.45,0.38,2.292,1.317,0.05,289,-2.66,-1.67,100,15.9,61,1027.5,0.5,4.19,15.2,0,53
2024-11-11 18:40:08,13154,20,13.53,36.7,0.41,2.182,1.308,1.97,3599,3.65,2.1,100,15.9,61,1027.3,0.5,4.19,15.64,0,53
2024-11-11 18:40:09,11552,22,13.27,39.63,0.49,2.14,1.371,0.04,283,-2.66,-1.24,99,15.9,61,1027.3,0.5,4.2,15.44,0,53
2024-11-11 18:40:10,11011,24,13.7,43.89,0.58,2.21,1.479,2.02,3600,4.95,2.23,99,15.9,61,1027.3,0.499,4.19,15.6,0,53
2024-11-11 18:40:11,11067,26,15.41,54.44,0.8,2.486,1.758,0.05,289,-3.28,-1.67,100,15.9,61,1027.6,0.5,4.19,15.48,0,53
2024-11-11 18:40:12,13720,24,17.69,58.44,0.8,2.853,1.945,2.01,3599,5.2,2.47,100,15.9,61,1027.6,0.499,4.19,15.12,0,53
2024-11-11 18:40:13,15465,23,18.45,56.97,0.72,2.976,1.947,0.04,285,-3.34,-1.86,101,16.0,61,1027.6,0.5,4.2,15.64,0,53
2024-11-11 18:40:14,14578,24,18.1,57.87,0.76,2.92,1.952,2.0,3599,4.58,2.85,100,16.0,61,1027.5,0.5,4.19,15.6,0,53
2024-11-11 18:40:15,11355,28,16.88,63.12,0.98,2.723,1.981,0.04,292,-4.89,-1.92,99,16.0,61,1027.5,0.5,4.19,15.4,0,53
2024-11-11 18:40:16,10228,36,20.17,96.38,1.96,3.253,2.606,1.99,3596,9.53,3.09,100,16.0,61,1027.5,0.499,4.19,15.84,0,53
2024-11-11 18:40:17,12316,44,29.58,167.77,4.09,4.771,4.002,0.04,287,-8.11,-3.22,100,16.0,61,1027.6,0.499,4.19,15.28,0,53
2024-11-11 18:40:18,17219,39,36.44,185.18,4.02,5.878,4.795,2.0,3602,10.02,5.75,100,16.0,61,1027.6,0.5,4.19,15.52,0,53
2024-11-11 18:40:19,24127,30,38.33,151.82,2.52,6.183,4.618,0.02,285,-6.68,-4.52,100,15.9,61,1027.6,0.5,4.19,15.72,0,53
2024-11-11 18:40:20,22680,30,36.68,147.53,2.49,5.916,4.448,2.0,3596,6.13,5.38,100,15.9,61,1027.6,0.5,4.2,15.8,0,53
2024-11-11 18:40:21,19905,27,28.99,106.42,1.63,4.675,3.371,0.05,285,-4.64,-4.27,100,15.9,61,1027.6,0.499,4.19,15.92,0,54
2024-11-11 18:40:22,18305,23,22.6,71.86,0.94,3.644,2.429,2.0,3602,6.56,3.03,100,16.0,61,1027.6,0.5,4.19,16.04,0,54
2024-11-11 18:40:23,15724,27,23.05,85.13,1.31,3.718,2.689,0.03,285,-6.87,-2.66,100,16.0,61,1027.6,0.5,4.19,15.92,0,54
2024-11-11 18:40:24,21432,25,28.32,95.55,1.33,4.568,3.151,2.03,3600,7.49,3.65,100,16.0,61,1027.6,0.5,4.19,15.88,0,54
2024-11-11 18:40:25,26148,22,30.49,92.28,1.15,4.918,3.177,0.04,291,-5.57,-3.28,100,16.0,61,1027.6,0.5,4.19,16.0,0,54
2024-11-11 18:40:26,25785,21,28.57,82.7,0.98,4.608,2.89,2.0,3596,6.31,3.96,101,16.0,61,1027.1,0.501,4.18,16.08,0,54
2024-11-11 18:40:27,25730,19,25.81,68.51,0.74,4.162,2.455,0.04,285,-4.33,-2.78,100,16.0,61,1027.1,0.5,4.19,15.92,0,54
2024-11-11 18:40:28,23967,18,22.77,57.7,0.59,3.673,2.09,1.99,3602,4.83,2.6,100,16.0,61,1027.1,0.5,4.2,16.12,0,54
2024-11-11 18:40:29,20689,20,21.44,58.59,0.65,3.459,2.083,0.04,288,-4.76,-2.23,100,16.0,61,1027.2,0.5,4.19,16.24,0,54
2024-11-11 18:40:30,18861,22,21.26,62.46,0.75,3.429,2.172,2.0,3602,6.99,2.78,100,16.0,61,1027.2,0.5,4.19,15.64,0,54
2024-11-11 18:40:31,19523,23,23.49,73.05,0.93,3.788,2.49,0.05,287,-5.44,-2.29,100,16.0,61,1027.2,0.5,4.19,16.16,0,54
2024-11-11 18:40:32,22169,22,26.09,79.58,1.0,4.208,2.732,2.01,3602,6.99,3.46,101,16.0,61,1027.3,0.5,4.19,16.12,0,54
2024-11-11 18:40:33,20943,24,26.34,85.13,1.14,4.248,2.859,0.04,289,-6.06,-2.66,99,16.0,61,1027.3,0.499,4.19,15.8,0,54
2024-11-11 18:40:34,20730,25,27.54,93.37,1.31,4.442,3.072,2.0,3602,7.36,4.02,101,16.0,61,1027.3,0.5,4.19,15.92,0,54
2024-11-11 18:40:35,21418,25,27.94,93.25,1.29,4.507,3.09,0.03,284,-5.75,-2.97,99,16.0,61,1027.3,0.499,4.19,16.16,0,54
2024-11-11 18:40:36,18897,27,26.74,95.78,1.43,4.314,3.072,2.01,3602,6.43,3.84,101,16.0,61,1027.3,0.5,4.19,15.96,0,54
2024-11-11 18:40:37,17941,27,25.77,93.48,1.41,4.156,2.979,0.05,285,-4.76,-3.34,101,16.0,61,1027.3,0.5,4.19,15.84,0,54
2024-11-11 18:40:38,18012,26,24.86,87.13,1.27,4.01,2.824,2.01,3602,5.75,3.53,101,16.0,61,1027.4,0.5,4.19,16.12,0,54
2024-11-11 18:40:39,16833,26,23.67,84.29,1.25,3.817,2.711,0.05,284,-4.27,-2.6,99,16.0,61,1027.4,0.5,4.19,16.08,0,54
2024-11-11 18:40:40,15711,27,22.34,80.35,1.2,3.603,2.572,2.0,3602,5.01,3.22,100,16.0,61,1027.4,0.5,4.19,15.68,0,54
2024-11-11 18:40:41,17236,23,21.05,66.31,0.86,3.395,2.249,0.02,289,-3.16,-2.54,100,16.0,61,1027.3,0.5,4.19,15.92,0,54
2024-11-11 18:40:42,16584,22,19.1,57.18,0.7,3.08,1.976,1.99,3603,4.27,2.97,99,16.0,61,1027.3,0.5,4.19,16.16,0,54
2024-11-11 18:40:43,14770,22,17.01,50.91,0.63,2.743,1.76,0.05,287,-2.78,-2.04,99,16.0,62,1027.3,0.5,4.19,16.16,0,54
2024-11-11 18:40:44,12421,22,14.42,43.49,0.54,2.326,1.499,1.98,3600,3.71,2.17,101,16.0,62,1027.1,0.499,4.19,15.88,0,54
2024-11-11 18:40:45,11267,23,13.69,42.92,0.55,2.207,1.458,0.02,288,-2.66,-1.73,101,16.0,62,1027.1,0.5,4.19,16.04,0,54
2024-11-11 18:40:46,12143,22,13.93,41.59,0.51,2.248,1.439,2.04,3600,3.77,2.1,100,16.0,61,1027.1,0.5,4.19,16.16,0,54
2024-11-11 18:40:47,11488,22,13.23,39.6,0.49,2.134,1.369,0.03,281,-2.72,-1.67,100,16.0,61,1027.1,0.5,4.19,15.52,0,54
2024-11-11 18:40:48,12355,20,13.0,36.0,0.41,2.097,1.275,2.0,3603,3.65,1.98,100,16.0,61,1027.1,0.501,4.19,15.52,0,53
2024-11-11 18:40:49,12323,21,13.5,38.73,0.45,2.178,1.358,0.04,285,-2.23,-1.3,101,16.0,62,1027.1,0.5,4.19,15.68,0,53
2024-11-11 18:40:50,10464,24,13.22,42.91,0.57,2.133,1.439,2.0,3602,3.71,2.48,100,16.0,62,1027.2,0.5,4.19,15.76,0,53
2024-11-11 18:40:51,13545,19,13.0,33.23,0.34,2.097,1.202,0.03,287,-2.54,-1.67,100,16.0,62,1027.2,0.501,4.19,15.2,0,53
2024-11-11 18:40:52,12207,20,12.56,34.1,0.38,2.026,1.214,1.99,3600,3.28,1.92,101,16.0,61,1027.2,0.5,4.19,15.84,0,53
2024-11-11 18:40:53,9219,24,11.88,39.22,0.53,1.916,1.305,0.02,287,-2.54,-1.36,100,16.0,61,1027.2,0.5,4.19,15.04,0,53
2024-11-11 18:40:54,11074,21,12.0,34.09,0.4,1.936,1.198,1.99,3600,3.22,2.23,100,16.0,61,1027.2,0.5,4.2,15.36,0,53
2024-11-11 18:40:55,11270,20,11.83,32.7,0.37,1.909,1.159,0.03,288,-2.29,-1.24,101,16.0,62,1027.2,0.5,4.19,15.48,0,53
2024-11-11 18:40:56,10023,22,11.37,33.62,0.41,1.835,1.167,1.99,3607,3.53,1.73,100,16.0,62,1027.2,0.5,4.19,15.52,0,53
2024-11-11 18:40:57,9263,23,11.32,35.71,0.46,1.826,1.211,0.05,284,-2.35,-1.24,101,16.0,62,1027.2,0.5,4.19,15.24,0,53
2024-11-11 18:40:58,11590,20,11.87,32.1,0.35,1.915,1.144,2.01,3600,3.4,2.04,100,16.0,62,1027.2,0.5,4.19,15.28,0,53
2024-11-11 18:40:59,12853,18,12.07,30.27,0.31,1.947,1.099,0.05,287,-2.17,-0.87,101,16.0,62,1027.1,0.5,4.18,15.56,0,53
2024-11-11 18:41:00,12112,19,11.75,30.31,0.32,1.895,1.093,2.01,3598,3.65,2.1,100,16.0,62,1027.1,0.5,4.19,15.4,0,53
2024-11-11 18:41:01,10504,21,11.54,33.14,0.39,1.861,1.161,0.05,285,-2.41,-0.93,100,16.0,62,1027.1,0.5,4.19,15.52,0,53
2024-11-11 18:41:02,9409,24,12.13,40.03,0.55,1.956,1.332,2.0,3598,3.84,2.1,100,16.0,62,1027.1,0.5,4.19,15.56,0,53
2024-11-11 18:41:03,9797,24,12.36,40.03,0.54,1.993,1.343,0.06,288,-2.66,-1.49,100,16.0,62,1027.1,0.5,4.2,15.56,0,53
2024-11-11 18:41:04,10838,22,12.65,38.29,0.48,2.04,1.318,1.98,3598,3.65,1.92,100,16.0,61,1027.1,0.499,4.2,15.72,0,53
2024-11-11 18:41:05,11995,21,12.89,36.32,0.42,2.078,1.28,0.05,285,-2.6,-1.3,101,16.0,61,1027.0,0.5,4.19,15.52,0,53
2024-11-11 18:41:06,11568,20,12.23,34.01,0.39,1.973,1.203,2.01,3598,3.03,1.98,100,16.0,61,1027.0,0.5,4.2,15.44,0,53
2024-11-11 18:41:07,9715,21,10.95,32.15,0.39,1.765,1.118,0.05,284,-2.17,-1.3,100,16.0,61,1027.0,0.5,4.19,15.64,0,53
2024-11-11 18:41:08,8907,22,10.46,31.83,0.4,1.686,1.094,1.99,3599,3.22,1.55,100,16.0,61,1027.1,0.5,4.18,15.36,0,53
2024-11-11 18:41:09,9322,22,10.93,33.25,0.42,1.763,1.143,0.05,287,-2.23,-1.18,100,16.0,61,1027.1,0.5,4.19,15.64,0,53
2024-11-11 18:41:10,10866,20,11.47,31.86,0.36,1.851,1.128,2.01,3599,3.53,1.98,100,16.0,61,1027.1,0.5,4.2,15.72,0,53
2024-11-11 18:41:11,13205,17,11.93,28.94,0.28,1.925,1.058,0.06,288,-2.17,-1.11,100,16.0,61,1027.1,0.499,4.19,15.8,0,53
2024-11-11 18:41:12,11790,19,11.63,30.42,0.32,1.875,1.094,1.99,3595,3.22,1.73,100,16.0,61,1027.1,0.499,4.2,15.92,0,53
2024-11-11 18:41:13,10733,21,11.58,32.78,0.38,1.868,1.154,0.04,287,-2.29,-1.3,100,16.0,61,1027.1,0.5,4.2,15.8,0,54
2024-11-11 18:41:14,10164,22,11.56,34.22,0.42,1.864,1.187,1.99,3596,3.34,1.67,99,16.0,61,1027.3,0.499,4.2,15.96,0,54
2024-11-11 18:41:15,10137,22,11.82,35.75,0.44,1.906,1.231,0.02,285,-2.41,-1.42,100,16.0,61,1027.3,0.5,4.19,16.28,0,54
2024-11-11 18:41:16,9039,24,11.3,36.33,0.48,1.822,1.223,2.02,3596,3.65,1.79,100,16.0,61,1027.3,0.499,4.19,15.88,0,54
2024-11-11 18:41:17,7178,29,11.13,43.17,0.7,1.796,1.329,0.05,287,-2.85,-1.24,100,16.0,61,1027.3,0.5,4.2,16.08,0,54
2024-11-11 18:41:18,8842,28,13.1,48.83,0.76,2.113,1.535,2.01,3596,6.5,2.1,99,16.0,61,1027.3,0.5,4.2,15.72,0,54
2024-11-11 18:41:19,9982,35,18.96,87.68,1.72,3.058,2.423,0.04,285,-5.26,-1.73,101,16.0,61,1027.3,0.5,4.19,15.4,0,54
2024-11-11 18:41:20,12524,37,25.32,123.6,2.57,4.083,3.292,1.99,3599,8.17,4.02,99,16.0,61,1027.0,0.5,4.19,15.56,0,54
2024-11-11 18:41:21,17364,31,29.4,123.01,2.17,4.741,3.623,0.05,284,-5.82,-3.47,100,16.0,61,1027.0,0.499,4.19,15.8,0,54
2024-11-11 18:41:22,18276,32,31.16,131.21,2.32,5.026,3.85,1.99,3599,4.83,4.89,100,16.1,61,1027.0,0.5,4.19,15.92,0,54
2024-11-11 18:41:23,17851,27,25.59,92.66,1.4,4.127,2.956,0.04,285,-3.71,-3.84,100,16.1,61,1027.1,0.5,4.19,16.24,0,54
2024-11-11 18:41:24,17419,22,19.72,58.15,0.7,3.18,2.02,1.99,3599,4.39,2.66,100,16.1,61,1027.1,0.5,4.19,15.6,0,54
2024-11-11 18:41:25,13794,24,17.46,56.73,0.76,2.816,1.901,0.04,284,-3.47,-2.17,100,16.0,61,1027.1,0.5,4.19,15.84,0,54
2024-11-11 18:41:26,12262,26,17.1,60.45,0.89,2.758,1.951,2.01,3599,6.25,2.72,101,16.0,61,1026.9,0.5,4.19,16.0,0,54
2024-11-11 18:41:27,11306,32,19.34,81.7,1.45,3.12,2.393,0.04,287,-4.15,-1.98,101,16.0,61,1026.9,0.5,4.18,15.64,0,54
2024-11-11 18:41:28,11452,34,21.14,95.36,1.82,3.409,2.679,2.01,3603,5.2,3.53,100,16.0,61,1026.9,0.5,4.2,16.12,0,54
2024-11-11 18:41:29,13274,29,20.72,80.83,1.32,3.342,2.48,0.03,288,-3.84,-2.66,100,16.0,61,1027.0,0.5,4.19,15.84,0,53
2024-11-11 18:41:30,12441,29,19.43,75.78,1.24,3.133,2.325,2.0,3602,5.75,3.28,100,16.0,61,1027.0,0.5,4.19,15.72,0,53
2024-11-11 18:41:31,11278,33,20.36,90.11,1.68,3.284,2.563,0.05,284,-4.21,-2.17,100,16.1,61,1027.0,0.5,4.2,15.84,0,53
2024-11-11 18:41:32,13227,31,22.16,91.91,1.6,3.574,2.722,2.0,3602,5.57,3.34,101,16.1,61,1027.2,0.5,4.19,15.68,0,53
2024-11-11 18:41:33,14802,28,21.79,80.75,1.25,3.514,2.546,0.04,285,-4.02,-2.85,101,16.1,61,1027.2,0.499,4.19,15.4,0,53
2024-11-11 18:41:34,15795,26,21.57,74.86,1.08,3.478,2.437,2.01,3602,5.26,3.4,101,16.1,61,1027.2,0.5,4.19,15.6,0,53
2024-11-11 18:41:35,17173,24,21.65,70.15,0.94,3.493,2.353,0.02,287,-3.65,-2.48,100,16.1,61,1027.2,0.5,4.19,15.44,0,53
2024-11-11 18:41:36,13480,28,19.96,74.36,1.15,3.219,2.338,2.01,3599,5.57,3.28,101,16.1,61,1027.2,0.5,4.19,15.64,0,53
2024-11-11 18:41:37,11694,32,19.85,83.3,1.47,3.202,2.45,0.07,289,-4.58,-2.35,100,16.1,61,1027.2,0.5,4.19,15.44,0,53
2024-11-11 18:41:38,15332,27,21.67,77.51,1.15,3.495,2.487,2.01,3600,5.2,3.03,101,16.1,61,1027.3,0.501,4.19,15.8,0,53
2024-11-11 18:41:39,15860,26,21.69,75.37,1.09,3.498,2.452,0.05,288,-3.96,-2.48,101,16.1,61,1027.3,0.5,4.19,15.76,0,53
2024-11-11 18:41:40,14268,27,20.81,76.54,1.17,3.357,2.423,2.0,3599,4.02,3.03,99,16.1,61,1027.3,0.5,4.19,15.88,0,53
2024-11-11 18:41:41,14050,25,18.47,62.07,0.86,2.98,2.05,0.04,287,-3.34,-2.35,100,16.1,61,1027.0,0.499,4.19,16.0,0,54
2024-11-11 18:41:42,13683,23,16.55,51.7,0.66,2.669,1.759,1.98,3599,4.33,2.48,100,16.1,61,1027.0,0.5,4.19,16.2,0,54
2024-11-11 18:41:43,12117,24,15.36,49.96,0.67,2.477,1.673,0.05,288,-2.66,-1.98,100,16.1,61,1027.0,0.5,4.19,15.76,0,54
2024-11-11 18:41:44,12210,22,14.29,43.38,0.54,2.305,1.492,2.0,3599,3.65,2.17,100,16.1,61,1027.0,0.5,4.19,15.96,0,54
2024-11-11 18:41:45,11347,23,13.82,43.45,0.56,2.229,1.475,0.06,289,-2.35,-1.36,100,16.1,61,1027.0,0.5,4.2,15.96,0,54
2024-11-11 18:41:46,9972,25,13.37,45.68,0.65,2.156,1.498,2.01,3602,3.65,2.35,100,16.1,61,1027.0,0.5,4.19,15.68,0,54
2024-11-11 18:41:47,8997,28,13.3,49.49,0.77,2.146,1.557,0.04,285,-2.54,-1.67,100,16.1,61,1027.0,0.5,4.19,15.48,0,54
2024-11-11 18:41:48,9012,28,13.38,49.96,0.78,2.158,1.569,2.0,3600,4.08,2.48,99,16.1,61,1027.0,0.5,4.2,15.84,0,54
2024-11-11 18:41:49,9033,27,13.22,48.74,0.75,2.132,1.541,0.03,289,-2.54,-1.61,100,16.1,61,1027.0,0.5,4.19,16.12,0,54
2024-11-11 18:41:50,9534,26,13.09,45.63,0.66,2.111,1.482,1.99,3600,4.08,2.04,100,16.1,61,1027.0,0.502,4.19,15.68,0,53
2024-11-11 18:41:51,11529,23,13.7,42.16,0.53,2.21,1.443,0.02,287,-2.29,-1.67,100,16.1,61,1027.0,0.5,4.19,15.52,0,53
2024-11-11 18:41:52,10856,23,13.2,41.4,0.53,2.128,1.407,2.01,3602,3.28,2.23,100,16.1,61,1027.0,0.499,4.2,15.92,0,53
2024-11-11 18:41:53,10500,22,12.23,36.97,0.46,1.972,1.273,0.02,287,-2.48,-1.55,100,16.1,61,1027.2,0.5,4.2,15.68,0,53
2024-11-11 18:41:54,9875,23,12.24,39.04,0.51,1.974,1.318,1.99,3600,3.22,1.86,100,16.1,61,1027.2,0.499,4.19,15.8,0,53
2024-11-11 18:41:55,7506,29,11.6,44.83,0.72,1.87,1.382,0.04,287,-2.1,-1.55,100,16.1,61,1027.2,0.5,4.19,15.4,0,53
2024-11-11 18:41:56,7812,27,11.19,40.47,0.61,1.804,1.291,2.0,3599,3.28,1.92,100,16.1,61,1027.0,0.501,4.2,15.44,0,53
2024-11-11 18:41:57,10985,20,11.53,31.82,0.36,1.859,1.128,0.04,288,-1.98,-1.49,99,16.1,61,1027.0,0.5,4.19,15.2,0,53
2024-11-11 18:41:58,10862,19,10.88,28.86,0.31,1.755,1.034,2.0,3598,3.03,1.73,99,16.1,61,1027.0,0.5,4.2,15.44,0,53
2024-11-11 18:41:59,10057,20,10.5,28.88,0.32,1.694,1.025,0.05,283,-2.1,-1.11,113,16.1,61,1027.0,0.5,4.19,15.28,0,53
2024-11-11 18:42:00,12457,17,10.76,25.09,0.24,1.736,0.924,2.0,3603,3.16,1.55,99,16.1,61,1027.0,0.499,4.19,15.36,0,53
2024-11-11 18:42:01,11244,18,10.47,26.07,0.26,1.689,0.948,0.04,287,-2.35,-0.87,100,16.1,61,1027.0,0.5,4.2,15.56,0,53
2024-11-11 18:42:02,9541,20,10.0,27.57,0.31,1.612,0.978,2.0,3602,3.09,1.61,101,16.1,61,1027.0,0.5,4.19,15.24,0,53
2024-11-11 18:42:03,9886,20,10.33,28.45,0.32,1.667,1.009,0.05,289,-2.1,-0.93,101,16.1,61,1027.0,0.5,4.19,15.64,0,53
2024-11-11 18:42:04,8575,24,10.71,34.41,0.46,1.727,1.158,2.01,3599,3.28,1.73,100,16.1,61,1027.0,0.5,4.2,15.32,0,53
2024-11-11 18:42:05,7808,27,11.12,40.04,0.6,1.793,1.281,0.05,285,-2.17,-1.36,99,16.1,61,1026.9,0.499,4.2,15.64,0,53
2024-11-11 18:42:06,9364,23,11.51,36.45,0.48,1.856,1.234,1.98,3599,3.47,1.98,100,16.1,61,1026.9,0.5,4.19,15.24,0,53
2024-11-11 18:42:07,12721,19,12.26,31.43,0.33,1.977,1.135,0.05,288,-2.48,-1.36,100,16.1,61,1026.9,0.5,4.19,15.52,0,53
2024-11-11 18:42:08,13787,17,12.29,29.44,0.28,1.982,1.079,2.0,3603,3.77,1.61,100,16.1,61,1026.8,0.5,4.2,15.52,0,53
2024-11-11 18:42:09,12827,19,12.55,32.59,0.34,2.023,1.174,0.04,289,-2.6,-1.05,100,16.1,61,1026.8,0.5,4.19,15.72,0,53
2024-11-11 18:42:10,12826,20,13.65,38.15,0.44,2.201,1.348,2.0,3595,4.02,1.98,100,16.1,61,1026.8,0.499,4.2,15.4,0,53
2024-11-11 18:42:11,13049,20,13.52,36.95,0.41,2.181,1.314,0.05,287,-2.48,-1.24,99,16.1,61,1026.9,0.5,4.19,15.32,0,53
2024-11-11 18:42:12,13379,19,13.16,34.33,0.36,2.122,1.235,2.02,3598,3.77,1.98,100,16.1,61,1026.9,0.5,4.19,15.68,0,53
2024-11-11 18:42:13,12604,20,13.16,36.2,0.41,2.123,1.285,0.05,284,-2.78,-1.36,100,16.1,61,1026.9,0.499,4.19,15.68,0,53
2024-11-11 18:42:14,14475,19,14.07,36.36,0.38,2.27,1.311,1.99,3599,4.33,1.98,101,16.1,61,1026.8,0.5,4.19,15.96,0,53
2024-11-11 18:42:15,15620,18,14.98,38.27,0.4,2.417,1.384,0.04,285,-3.16,-1.36,100,16.1,61,1026.8,0.499,4.19,15.96,0,53
2024-11-11 18:42:16,15735,19,15.81,42.03,0.45,2.55,1.505,2.0,3596,4.58,2.54,101,16.1,61,1026.8,0.499,4.19,15.96,0,54
2024-11-11 18:42:17,13398,24,16.87,54.57,0.73,2.721,1.832,0.04,284,-3.77,-1.55,100,16.1,61,1026.7,0.5,4.19,15.56,0,53
2024-11-11 18:42:18,12235,28,18.02,66.81,1.03,2.906,2.106,1.99,3600,6.06,2.66,101,16.1,61,1026.7,0.501,4.19,15.52,0,53
2024-11-11 18:42:19,15565,26,21.11,72.87,1.04,3.405,2.378,0.05,285,-4.33,-2.17,101,16.2,61,1026.7,0.499,4.19,15.64,0,54
2024-11-11 18:42:20,15523,28,23.06,86.11,1.34,3.719,2.704,2.0,3596,4.89,3.53,100,16.2,61,1026.8,0.5,4.19,15.56,0,54
2024-11-11 18:42:21,15181,26,20.92,73.24,1.06,3.375,2.375,0.02,288,-3.9,-2.78,101,16.2,61,1026.8,0.5,4.2,15.68,0,54
2024-11-11 18:42:22,14366,25,18.88,63.39,0.88,3.045,2.094,1.98,3596,5.88,2.91,100,16.1,61,1026.8,0.5,4.19,16.12,0,54
2024-11-11 18:42:23,12210,30,19.98,81.21,1.38,3.223,2.434,0.03,285,-4.46,-2.04,100,16.1,61,1026.4,0.5,4.19,15.96,0,54
2024-11-11 18:42:24,13663,30,22.12,89.03,1.5,3.567,2.683,2.01,3599,6.13,3.71,100,16.1,61,1026.4,0.5,4.2,15.64,0,54
2024-11-11 18:42:25,14147,31,23.2,94.44,1.61,3.742,2.828,0.03,288,-5.01,-2.6,100,16.1,61,1026.4,0.5,4.19,15.52,0,54
2024-11-11 18:42:26,16292,28,24.71,93.98,1.49,3.985,2.923,2.0,3599,6.06,3.71,100,16.1,61,1026.4,0.5,4.19,15.72,0,53
2024-11-11 18:42:27,16012,28,23.93,89.85,1.41,3.859,2.813,0.03,288,-4.21,-2.91,100,16.1,61,1026.4,0.5,4.19,15.64,0,53
2024-11-11 18:42:28,13344,31,21.89,89.15,1.52,3.531,2.669,2.0,3598,4.39,3.4,100,16.1,61,1026.4,0.5,4.19,15.6,0,53
2024-11-11 18:42:29,13811,27,19.77,71.49,1.08,3.188,2.282,0.05,289,-3.53,-2.66,100,16.1,61,1026.4,0.5,4.19,15.88,0,53
2024-11-11 18:42:30,14730,23,17.81,55.65,0.72,2.873,1.894,2.02,3598,4.64,2.66,100,16.1,61,1026.4,0.5,4.19,15.72,0,53
2024-11-11 18:42:31,14341,23,17.54,55.33,0.72,2.829,1.876,0.05,287,-3.03,-2.04,100,16.2,61,1026.4,0.5,4.19,15.56,0,53
2024-11-11 18:42:32,13514,24,16.9,54.38,0.72,2.726,1.829,1.99,3599,7.24,2.41,100,16.2,61,1026.2,0.5,4.2,15.76,0,53
2024-11-11 18:42:33,9510,40,20.9,109.68,2.46,3.37,2.773,0.05,285,-6.31,-1.86,100,16.2,61,1026.2,0.5,4.19,15.72,0,53
2024-11-11 18:42:34,11377,46,28.65,169.34,4.32,4.621,3.912,2.01,3598,9.41,4.52,100,16.2,61,1026.2,0.501,4.19,15.48,0,53
2024-11-11 18:42:35,18768,34,34.27,153.15,2.89,5.527,4.329,0.02,287,-7.05,-3.96,100,16.2,61,1026.3,0.5,4.19,15.8,0,53
2024-11-11 18:42:36,22460,30,36.41,146.71,2.48,5.872,4.418,2.0,3598,5.51,5.26,100,16.2,61,1026.3,0.5,4.19,15.56,0,53
2024-11-11 18:42:37,23069,25,29.94,99.44,1.37,4.829,3.301,0.03,288,-4.27,-4.15,100,16.2,61,1026.3,0.501,4.19,15.56,0,53
2024-11-11 18:42:38,20964,21,22.85,65.21,0.76,3.685,2.289,1.99,3596,5.07,2.91,100,16.2,61,1026.1,0.501,4.19,15.56,0,53
2024-11-11 18:42:39,18898,21,20.31,57.25,0.66,3.275,2.017,0.05,287,-3.28,-2.17,100,16.2,61,1026.1,0.5,4.2,15.24,0,53
2024-11-11 18:42:40,16222,21,17.84,51.33,0.6,2.878,1.797,2.0,3596,4.27,2.35,100,16.1,61,1026.1,0.5,4.19,15.04,0,53
2024-11-11 18:42:41,15024,21,16.35,46.6,0.54,2.637,1.636,0.05,288,-2.72,-2.17,100,16.1,61,1026.0,0.5,4.19,15.52,0,53
2024-11-11 18:42:42,14346,20,15.12,41.9,0.47,2.438,1.484,2.01,3596,3.53,2.1,100,16.1,61,1026.0,0.5,4.19,15.6,0,53
2024-11-11 18:42:43,12918,20,13.79,38.68,0.44,2.225,1.365,0.05,287,-2.48,-1.55,101,16.2,61,1026.0,0.5,4.2,15.28,0,53
